id,nama,namaKab,namaPartai,noUrut,originalFilename,stringJenisKelamin,dapil_id
124710,"SHALAHUDDIN AHMAD, ST, MT",KOTA DEPOK,Partai Bulan Bintang,5,SKCK SHALAHUDDIN.jpg,Laki-Laki,25
134858,RYAN SYARIEF,BOGOR,PARTAI DEMOKRAT,5,Ryan Syarief.jpg,Laki-Laki,25
146836,"ADI RAHMANTO, S.Ip",KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,5,Adi Rahmanto.PNG,Laki-Laki,25
152887,"Drs. KH. NAWAFIE SALEH, S.E., M.M.",BOGOR,Partai Golongan Karya,5,nawafiesaleh_3201150263220001_pasfoto 4x6.jpeg,Laki-Laki,25
250536,H. EKO SYAIFUL ROHMAN,BOGOR,Partai Keadilan Sejahtera,5,EKO SYAIFUL RAHMAN.jpeg,Laki-Laki,25
251589,"INTAN ARYANTI, S.Kom",JAKARTA SELATAN,Partai Gerakan Perubahan Indonesia,5,Intan Foto.png,Perempuan,25
253022,"H. ARIF BUDIMAN, S.SOS",KOTA DEPOK,PARTAI AMANAT NASIONAL,5,ARIEF BUDIMAN JABA5.jpg,Laki-Laki,25
258055,"CHAIRUNITA, S.Sos., M.Si",KOTA DEPOK,Partai Persatuan pembangunan,5,nita-foto.jpg,Perempuan,25
300374,"NAZARUDIN, SH",JAKARTA PUSAT,PARTAI BERKARYA,5,FOTO.JPG,Laki-Laki,25
32834,"SETIAWATI, M.PD",JAKARTA TIMUR,Partai Kebangkitan Bangsa,6,pas photo_Setiawati_JABAR V.jpg,Perempuan,25
38174,HJ. S. DEWI AMBARWATI,BOGOR,PARTAI DEMOKRASI INDONESIA PERJUANGAN,6,photo_3174025501800013_img-20180715-wa0008.jpg,Perempuan,25
90050,"C. SUHADI, S.H., M.H.",JAKARTA BARAT,Partai NasDem,6,FOTO.jpg,Laki-Laki,25
107693,Ir. PERTIWI AWILDA,BOGOR,PARTAI GERAKAN INDONESIA RAYA,6,PERTIWI.jpg,Perempuan,25
141950,"FEIRUZ MELAWARDHANI CK, SI",KOTA BOGOR,Persatuan Indonesia,6,PHOTO_001.jpg,Perempuan,25
189359,NITA PRATIWI YUSTIYANA,GARUT,Partai Solidaritas Indonesia,6,FOTO 4x6.jpg,Perempuan,25
246533,"ATIKAH SHALIHAT, S.E.I",BOGOR,Partai Keadilan Sejahtera,6,ATIKAH PAS FOTO.jpeg,Perempuan,25
247444,ASTRID KRISANDA,JAKARTA SELATAN,Partai Golongan Karya,6,FOTO ASTRID KRISANDA.jpg,Perempuan,25
273197,ABDUL GANI,KOTA BOGOR,Partai Persatuan pembangunan,6,125273.jpg,Laki-Laki,25
279081,"NITA SUSILOWATI, MA",BOGOR,Partai Bulan Bintang,6,SKCK NITA.jpg,Perempuan,25
295288,"UMAROH, Spdi",BOGOR,PARTAI AMANAT NASIONAL,6,03.jpg,Perempuan,25
297858,ELLY KARLINA,KOTA TANGERANG,PARTAI BERKARYA,6,FOTO.JPG,Perempuan,25
298520,"DR. HJ. RATNASARI AZAHARI, MPA",KOTA BOGOR,PARTAI DEMOKRAT,6,foto.jpg,Perempuan,25
33478,"HANS ALVADINO LUBIS, S.Si",BOGOR,Partai Solidaritas Indonesia,7,Pas Photo.jpg,Laki-Laki,25
38292,EGI GUNADHI WIBHAWA,BOGOR,PARTAI DEMOKRASI INDONESIA PERJUANGAN,7,IMG-20180302-WA0028.jpg,Laki-Laki,25
49718,Ir. REINALDY SYAHRUL,BOGOR,Persatuan Indonesia,7,REINALDY SYAHRUL.jpg,Laki-Laki,25
75598,"TOHIR, SH",JAKARTA SELATAN,PARTAI GERAKAN INDONESIA RAYA,7,TOHIR.jpg,Laki-Laki,25
106330,"ANDRA BANI SAGALANE, SH. MH",JAKARTA TIMUR,Partai Persatuan pembangunan,7,Andra-foto.jpg,Laki-Laki,25
116948,"WIDI WIJAYA GITAPUTRA, S.T., MBA.",KOTA TANGERANG SELATAN,Partai NasDem,7,Foto.jpg,Laki-Laki,25
134699,R. ALEX SANDI RIDWAN,BOGOR,Partai Kebangkitan Bangsa,7,PAS PHOTO_Ales Sandi Ridwan_JABAR V.jpg,Laki-Laki,25
146040,"H. ACHMAD SUGESTIA, SH., M.M",JAKARTA SELATAN,Partai Bulan Bintang,7,FOTO AHMAD.jpg,Laki-Laki,25
171128,IRWAN SUHANTO,JAKARTA TIMUR,PARTAI DEMOKRAT,7,IRWAN SUHANTO.jpg,Laki-Laki,25
232322,"Ir. SULHAJJI JOMPA, MSc",BOGOR,Partai Golongan Karya,7,"IR. SULHAJJI JOMPA, MSC_3201110262700003_PASFOTO 4X6.jpg",Laki-Laki,25
246094,"Dra. HJ. IDA FARIDA DARWI, MA.",BOGOR,Partai Keadilan Sejahtera,7,IDA FARIDA DARWI.jpg,Perempuan,25
271871,"YONSAH MINANDA, SH., MH",JAKARTA TIMUR,PARTAI BERKARYA,7,foto silon.JPG,Laki-Laki,25
295270,M DANDY NURFIANDI,JAKARTA SELATAN,PARTAI AMANAT NASIONAL,7,DANDY.jpg,Laki-Laki,25
51600,"STEFANUS WILLA FARADIAN PURWOKO, S.T",BOGOR,Persatuan Indonesia,8,S. WILLA F. PURWOKO.jpg,Laki-Laki,25
69780,"DONY ENDRASSANTO, SH",KOTA BOGOR,PARTAI BERKARYA,8,"PAS FOTO DONY ENDRASSANTO, SH.jpg",Laki-Laki,25
122696,"RUSDI HIDAYAT, S.E.",CIREBON,Partai Persatuan pembangunan,8,Rusdi hidayat-foto.jpg,Laki-Laki,25
144087,SUKITMAN,SUKABUMI,Partai Kebangkitan Bangsa,8,Pas Photo_Sukitman Sudjatmiko_JABAR IV.jpg,Laki-Laki,25
147710,"H. MAMAN NURZAMAN, ME",BOGOR,Partai Keadilan Sejahtera,8,maman nurzaman_jabar-5.jpg,Laki-Laki,25
191140,SAPTO SATRIO MULYO,KOTA BEKASI,Partai NasDem,8,Sapto Jabar V.jpeg,Laki-Laki,25
198715,SRI SUGIANTI,JAKARTA BARAT,PARTAI DEMOKRAT,8,SRI SUGIANTI.jpg,Perempuan,25
200439,"MUDRIKAH, S.E",KOTA TANGERANG SELATAN,PARTAI GERAKAN INDONESIA RAYA,8,MUDRIKAH.jpg,Perempuan,25
211157,WURI GEMINASTITI,GARUT,Partai Solidaritas Indonesia,8,FOTO.jpg,Perempuan,25
236873,"H. AGUS HITOPA SUKMA, SH, MSI",KOTA DEPOK,Partai Golongan Karya,8,AGUS HITOPA pass foto.JPG,Laki-Laki,25
242375,NADIA NABILLAH,JAKARTA BARAT,PARTAI AMANAT NASIONAL,8,1 p.jpg,Perempuan,25
261008,"NANI KUSUMAWARDANI, S.Pd",JAKARTA PUSAT,PARTAI DEMOKRASI INDONESIA PERJUANGAN,8,photo_3171045412720001_img-20180711-wa0015.jpg,Perempuan,25
265304,JANUARI MARIANIE,BOGOR,Partai Bulan Bintang,8,JANUARI.jpg,Perempuan,25
36090,Drs. MOHAMAD IRZAN,JAKARTA SELATAN,Partai Solidaritas Indonesia,9,Pas Photo.jpg,Laki-Laki,25
66870,NONI LISDIANA SARI,JAKARTA BARAT,PARTAI BERKARYA,9,FOTO NONI.JPG,Perempuan,25
84530,EKA GUMILAR,BOGOR,PARTAI GERAKAN INDONESIA RAYA,9,EKA GUMILAR 4X6 ( MERAH ).JPG,Laki-Laki,25
141835,ZEANE PRASANTI FACHZRIA MOZIN,KOTA TANGERANG SELATAN,Persatuan Indonesia,9,ZEANE JBR 5.jpg,Perempuan,25
156180,CITRA ANGGUN SARIE,JAKARTA SELATAN,Partai NasDem,9,citra_anggun.jpg,Perempuan,25
247016,"H. MUH. SABRI MANOMANG, SE., MM",KOTA KENDARI,Partai Kebangkitan Bangsa,9,pas photo warna_Muh Sabri Manomang_JABAR V.jpg,Laki-Laki,25
259600,"Dr. Ir. R. RUDY IRAWAN, MM",JAKARTA SELATAN,PARTAI DEMOKRAT,9,"Dr. Ir. R. Rudy Irawan, MM.jpg",Laki-Laki,25
260565,"RATIH AYU SYAFRIZA, S.Hut",JAKARTA TIMUR,Partai Golongan Karya,9,RatihAyuSyafriza_3175040260970051_PASFOTO4x6.JPG,Perempuan,25
261168,H. ADEK ERFIL MANURUNG,JAKARTA TIMUR,PARTAI DEMOKRASI INDONESIA PERJUANGAN,9,photo_3175030303750003_4x6.jpg,Laki-Laki,25
295704,YENI DWIYANTI,JAKARTA PUSAT,PARTAI AMANAT NASIONAL,9,WhatsApp Image 2018-07-30 at 11.17.44 PM.jpeg,Perempuan,25
298183,"NURUL FATIN AFIFAH, S.IP.",INDRAMAYU,Partai Persatuan pembangunan,9,nurul-foto.jpg,Perempuan,25
299854,"Hj. DIYAH NUR AENI, S.Sy.",KOTA TANGERANG SELATAN,Partai Keadilan Sejahtera,9,Foto Diyah Nur Aeni.jpg,Perempuan,25
28586,"SUSY RIZKY WIYANTINI, SISIP",KOTA BEKASI,Partai Solidaritas Indonesia,1,FOTO - SUSY RIZKY WIYANTINI.jpg,Perempuan,26
32887,M. HANIF DHAKIRI,KOTA DEPOK,Partai Kebangkitan Bangsa,1,E-FOTO_M. HANIF DZAKIRI_JABAR Vl.jpg,Laki-Laki,26
57448,"HENKY EKO SRIYANTONO, ST.,MT",KOTA BEKASI,Persatuan Indonesia,1,henky eko 4x6.jpg,Laki-Laki,26
94957,"RADEN ANDREAS NANDIWARDHANA, SE",KOTA BEKASI,PARTAI BERKARYA,1,FOTO SILON.JPG,Laki-Laki,26
100573,H. IDRIS SANDIYA,JAKARTA SELATAN,PARTAI AMANAT NASIONAL,1,DSC_0002 ok e 4x6.jpg,Laki-Laki,26
103421,LUCKY  HAKIM,KOTA DEPOK,Partai NasDem,1,13. Lucky Hakim.jpg,Laki-Laki,26
121447,Ir. H. NUROJI,KOTA DEPOK,PARTAI GERAKAN INDONESIA RAYA,1,Foto-Nuroji_1(2).jpg,Laki-Laki,26
135858,"MAHFUDZ ABDURRAHMAN, S.Sos",KOTA BEKASI,Partai Keadilan Sejahtera,1,mahfuDZ.JPG,Laki-Laki,26
139395,Ir. R.Y.B KADARISMAN,KOTA BEKASI,PARTAI DEMOKRAT,1,Ir R.Y.B Kadarisman.jpg,Laki-Laki,26
156701,"Dra. WENNY HARYANTO, S.H.",JAKARTA SELATAN,Partai Golongan Karya,1,PAS FOTO EDIT.jpg,Perempuan,26
175461,"RB.WAHYU WIBOWO, S.E, M.SI.",KOTA DEPOK,Partai Gerakan Perubahan Indonesia,1,6438_020718_160419 rb wahyu.png,Laki-Laki,26
210800,H. LUKMAN HAKIM SAIFUDDIN,JAKARTA SELATAN,Partai Persatuan pembangunan,1,LHS-foto.jpg,Laki-Laki,26
217852,YOS HUANIEL TODING,JAKARTA TIMUR,Partai Keadilan dan Persatuan Indonesia,1,FOTO YOS HUANIEL.jpg,Laki-Laki,26
257785,"SUKUR  H. NABABAN, ST",KOTA BEKASI,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,foto.jpeg,Laki-Laki,26
257822,TIURMAIDA TAMPUBOLON,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,1,13_1.jpg,Perempuan,26
258868,MUHSIN AHMAD ALATAS,KOTA DEPOK,Partai Bulan Bintang,1,HABIBMUK.JPG,Laki-Laki,26
40259,"RISA MARISKA, SH",JAKARTA BARAT,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,photo_3173074912790006_2018-07-11-photo-00002097.jpg,Perempuan,26
66583,"MIRAH SUMIRAT, SE",KOTA BEKASI,PARTAI GERAKAN INDONESIA RAYA,2,PAS PHOTO 4X6_20180708_0001.jpg,Perempuan,26
66975,"YURGEN ALIFIA SUTARNO, MPP",KOTA DEPOK,Partai Solidaritas Indonesia,2,FOTO - YURGEN.jpg,Laki-Laki,26
75860,"Hj. INTAN FAUZI, S.H., LL.M",JAKARTA SELATAN,PARTAI AMANAT NASIONAL,2,intan 4x6 berwarna.jpg,Perempuan,26
89118,"USTADZ H HARIYONO, M.SI",KOTA BEKASI,Partai NasDem,2,hariyono.jpg,Laki-Laki,26
93769,Drs. BASRI CAKO,KOTA BEKASI,PARTAI BERKARYA,2,foto silon.JPG,Laki-Laki,26
134525,"SAPTO WALUYO, S.Sos, M. Sc.",JAKARTA TIMUR,Partai Keadilan Sejahtera,2,FOTO_SAPTOWALUYO.JPG,Laki-Laki,26
142074,"RANDY BAGUS YUDHA, S.Psi.,M.I.P",KOTA BEKASI,Partai Bulan Bintang,2,randi.jpg,Laki-Laki,26
142090,"IBRAHIM KADIR TUASAMU, S.H.,M.M",KOTA DEPOK,Persatuan Indonesia,2,IBRAHIM KADIR.jpg,Laki-Laki,26
147298,"H.M. ROSYID HIDAYAT, IR",JAKARTA SELATAN,PARTAI DEMOKRAT,2,"H.M. ROSYID HIDAYAT, IR.JPG",Laki-Laki,26
212254,"DINI MENTARI, S.Si, M.Si",KOTA DEPOK,Partai Persatuan pembangunan,2,dini mentari-foto.jpg,Perempuan,26
212670,VENNY HADIJAH,KOTA DEPOK,Partai Keadilan dan Persatuan Indonesia,2,FOTO VENNY HADIJAH.jpg,Perempuan,26
256239,"ZAINUL MIFTAH, S.Sos.I",JAKARTA TIMUR,Partai Golongan Karya,2,Foto.jpg,Laki-Laki,26
259127,IWAN SOFYAN,KOTA DEPOK,Partai Gerakan Perubahan Indonesia,2,Foto IWAN SOFYAN.png,Laki-Laki,26
278648,"DR. H. M. FARHAT ABBAS, SH., MH",KOTA BOGOR,Partai Kebangkitan Bangsa,2,PAS PHOTO WARNA_M. Farhat Abbas_JABAR IV.jpeg,Laki-Laki,26
302838,WAHAB TALAOHU,KOTA BEKASI,Partai Hati Nurani Rakyat,2,13_2.PNG,Laki-Laki,26
1633,"H. IRVANSYAH, S.IP, M.Si",JAKARTA SELATAN,PARTAI DEMOKRASI INDONESIA PERJUANGAN,3,CEMERLANG-2735x merah.jpg,Laki-Laki,26
31699,HOTMA ROLAND PASARIBU,KOTA DEPOK,Partai Solidaritas Indonesia,3,HOTMA_PPHOTO.jpg,Laki-Laki,26
53027,"NUR AMALIA, SH",JAKARTA SELATAN,Partai NasDem,3,nuramalia.jpg,Perempuan,26
59276,"AMELLIA DODY LUHUKAY, B.Sc",KOTA BEKASI,Partai Hati Nurani Rakyat,3,Amellia Dody Luhukay.PNG,Perempuan,26
65090,"MILA RACHMAWATI, SE.,MM",KOTA BEKASI,Persatuan Indonesia,3,MILLA RACHMAWATI.jpg,Perempuan,26
71456,Dra. HJ. ULHA SORAYA,JAKARTA TIMUR,Partai Kebangkitan Bangsa,3,E-FOTO_ULHA SORAYA_JABAR Vl.jpg,Perempuan,26
77486,"Dra. EFFI SETIAWATI, Apt., MM, MBiomed",KOTA BEKASI,Partai Bulan Bintang,3,SKCK EFFI_Page_1.jpg,Perempuan,26
96451,"SYARIFUDDIN, S.AG.",JAKARTA PUSAT,Partai Persatuan pembangunan,3,Foto Ending.jpg,Laki-Laki,26
120137,FAUZI BAADILLA,JAKARTA TIMUR,PARTAI GERAKAN INDONESIA RAYA,3,FotoFauzi_1[1].jpg,Laki-Laki,26
127505,"ROMY BARENO, BA., M,A",JAKARTA SELATAN,PARTAI AMANAT NASIONAL,3,4R 05.jpg,Laki-Laki,26
139140,dr. SYAHNIDAR HELVIANI,KOTA BEKASI,PARTAI DEMOKRAT,3,DR SYAHNIDAR HELVIANI.jpg,Perempuan,26
199934,"HJ. NUR AZIZAH TAMHID, B.A., M.A.",KOTA DEPOK,Partai Keadilan Sejahtera,3,Foto 4x6.jpg,Perempuan,26
225238,"AMANTYA KOESRIMARDIYATI, S.SOS, M.Si",JAKARTA TIMUR,Partai Gerakan Perubahan Indonesia,3,FOTO AMANTYA.png,Perempuan,26
229714,Dr. SITI AISYAH,KOTA BEKASI,Partai Golongan Karya,3,SITI AISYAH_327509032451001_PASFOTO 4X6.jpg,Perempuan,26
230275,YANTI OCTAVIA,JAKARTA PUSAT,PARTAI BERKARYA,3,FOTO SILON.JPG,Perempuan,26
267361,MOCHAMAD KRISNA DESTO,JAKARTA BARAT,Partai Keadilan dan Persatuan Indonesia,3,FOTO MOCHAMAD KRISNA.jpg,Laki-Laki,26
90642,ARIEF WIBOWO,KOTA BEKASI,Partai NasDem,4,arief_wibowo.jpg,Laki-Laki,26
93032,DORISMA,JAKARTA SELATAN,Partai Solidaritas Indonesia,4,4x6.jpg,Perempuan,26
94000,"H. AHMAD BUCHORY MUSLIM, S.Ag, SH, MA",KOTA BEKASI,PARTAI AMANAT NASIONAL,4,DSC_0018.jpg,Laki-Laki,26
95811,OKTIA HENDRA,JAKARTA SELATAN,Partai Kebangkitan Bangsa,4,E-FOTO_OKTIA HENDRA_JABAR Vl.jpg,Laki-Laki,26
99244,"HERBERT P SITOHANG, S.H",JAKARTA TIMUR,Persatuan Indonesia,4,HERBERT P..jpg,Laki-Laki,26
138787,"Dr. E.B.SINAGA, MM, Ph.D",KOTA BANDUNG,PARTAI DEMOKRAT,4,"Dr E.B.SINAGA, MM.JPG",Laki-Laki,26
139770,"ISMAR SYAFRUDDIN, SH., M.A",KOTA BEKASI,Partai Bulan Bintang,4,SKCK  Ismar.jpg,Laki-Laki,26
165375,"KH. MUKHLIS EFFENDI, SH., MH",KOTA DEPOK,PARTAI GERAKAN INDONESIA RAYA,4,PASS PHOTO 4X6 MUKHLIS_20180717_0001.jpg,Laki-Laki,26
168905,"HJ ERMI YUSFA, S.E., M.E",JAKARTA SELATAN,Partai Keadilan Sejahtera,4,Photo_ERMI YUSFA_BB2_JABAR-6.jpg,Perempuan,26
174476,"H. DIDING SAEFUDDIN ZUHRI, S.AG.",BEKASI,Partai Persatuan pembangunan,4,Poto H. Diding.jpg,Laki-Laki,26
181360,H. ACEP SAEPUDIN,KOTA DEPOK,PARTAI BERKARYA,4,foto untuk silon.JPG,Laki-Laki,26
227135,"ROHMAT HIDAYAT, S.H",KOTA DEPOK,Partai Gerakan Perubahan Indonesia,4,,Laki-Laki,26
268658,"HERI SUKO MARTONO, S.E., M.B.A.",KOTA BEKASI,Partai Golongan Karya,4,FOTO.jpg,Laki-Laki,26
271031,TRIANTI WULANDARI,KOTA DEPOK,Partai Keadilan dan Persatuan Indonesia,4,WhatsApp Image 2018-07-17 at 12.40.39 PM (2).jpg,Perempuan,26
295893,ANGEL KARAMOY,KOTA TANGERANG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,4,ANGEL.jpg,Perempuan,26
302845,R. HARDIYANTO PRIJOKOESOEMO,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,4,13_3.PNG,Laki-Laki,26
8778,Ir. H. SORDANG NASUTION,KOTA BEKASI,PARTAI BERKARYA,5,FOTO SILON.JPG,Laki-Laki,26
28679,"FERRY BATARA MANURUNG, SE",KOTA DEPOK,Partai Solidaritas Indonesia,5,FOTO  - FERRY.jpg,Laki-Laki,26
58735,"Drs. AGUS RAWAN, S.H, M.M, M.Si",KOTA DEPOK,Persatuan Indonesia,5,AGUS RAWAN JBR 6.jpg,Laki-Laki,26
114246,"H. DEDI SUHARDADI, SH., SE",JAKARTA PUSAT,Partai Bulan Bintang,5,SKCK DEDI.jpg,Laki-Laki,26
114998,"H. HARRY WITJAKSONO, SH. MH",KOTA DEPOK,Partai NasDem,5,hari_wicaksono.jpg,Laki-Laki,26
127985,"Ir. RUDI HM SAMIN, SE",KOTA DEPOK,Partai Hati Nurani Rakyat,5,"Ir. Rudi HM. Samin, SE.PNG",Laki-Laki,26
129004,"DRA. HJ. DHANIE SARASWATI, MSC",JAKARTA SELATAN,PARTAI AMANAT NASIONAL,5,WhatsApp Image 2018-07-31 at 20.01.43.jpeg,Perempuan,26
131410,Dra. HJ. SRI ENDANG HANDAYANI,KOTA BEKASI,Partai Keadilan Sejahtera,5,Foto(1).jpg,Perempuan,26
143426,RUSMIYATUN,KOTA DEPOK,Partai Kebangkitan Bangsa,5,E-FOTO_RUSMIYATUN_JABAR VI.jpg,Perempuan,26
148454,"Ir. M. VICTOR MANURUNG, M.Sc",JAKARTA SELATAN,PARTAI DEMOKRAT,5,"IR M. VICTOR MANURUNG, M.Sc.jpg",Laki-Laki,26
230278,"SYAMSURACHMAN, S.T., M.S.M.",KOTA DEPOK,Partai Golongan Karya,5,PAS FOTO 4x6 SYAMSURACHMAN_JABAR VI.jpeg,Laki-Laki,26
253477,"MILA FITRIA, S.E",KOTA TANGERANG SELATAN,Partai Gerakan Perubahan Indonesia,5,FOTO-MilaFitria.jpg,Perempuan,26
257871,"Prof., dr. HASBULLAH THABRANY, MPH.,DrPH.",JAKARTA TIMUR,PARTAI DEMOKRASI INDONESIA PERJUANGAN,5,DR H. HASBULLAH THABRANY.jpg,Laki-Laki,26
271445,QURROTU A'YUN,KOTA SURABAYA,Partai Persatuan pembangunan,5,Ayun-foto.jpg,Perempuan,26
298265,DR. H. MARHABAN SIGALINGGING,KOTA BEKASI,PARTAI GERAKAN INDONESIA RAYA,5,FOTO MARHABAN_0001.jpg,Laki-Laki,26
30024,Dr. WILLEM NIKSON SITOMPUL,KOTA BEKASI,Partai Solidaritas Indonesia,6,foto 4 x 6.jpg,Laki-Laki,26
38335,NURYAMAN HARIYANTO,KOTA DEPOK,PARTAI DEMOKRASI INDONESIA PERJUANGAN,6,4612 copy.jpg,Laki-Laki,26
43418,DUMOLI SIAHAAN,JAKARTA TIMUR,Partai Kebangkitan Bangsa,6,E-FOTO_DUMOLI SIAHAAN_JABAR Vl.jpg,Laki-Laki,26
103008,FIVEY RACHMAWATI,JAKARTA SELATAN,Partai NasDem,6,1531907518.jpg,Perempuan,26
168697,"H. YANUAR ARIF WIBOWO, S.H",JAKARTA SELATAN,Partai Keadilan Sejahtera,6,Foto.jpg,Laki-Laki,26
213413,"ARYATI KUSUMA WARDHANI, S.IK",JAKARTA TIMUR,Persatuan Indonesia,6,ARYATI KUSUMA W..jpg,Perempuan,26
213744,Drs.. R. DEWI SUMYATI,KOTA BEKASI,Partai Bulan Bintang,6,DSC_0002 copy.jpg,Perempuan,26
220328,"ABD. ROSYID, SH. MPd",KOTA BEKASI,Partai Persatuan pembangunan,6,Abdul Rosyid-foto.jpg,Laki-Laki,26
237032,H. DEDDY HASANUDDIN,KOTA BANDUNG,PARTAI AMANAT NASIONAL,6,WhatsApp Image 2018-07-16 at 15.53.57.jpeg,Laki-Laki,26
242223,NINA ROZALINDA R.,JAKARTA SELATAN,PARTAI GERAKAN INDONESIA RAYA,6,Foto_nina.jpg,Perempuan,26
255559,"RITA AGUSTIN, SE",JAKARTA TIMUR,PARTAI DEMOKRAT,6,RITA AGUSTIN SE.jpg,Perempuan,26
293940,"NANDA SAFITRI LUBIS, SH",JAKARTA SELATAN,PARTAI BERKARYA,6,FOTO.JPG,Perempuan,26
302842,AMRON ASYHARI,JAKARTA TIMUR,Partai Hati Nurani Rakyat,6,13_6.PNG,Laki-Laki,26
40196,RIEKE DIAH PITALOKA,KOTA DEPOK,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,photo_3276064801740001_img-20180710-wa0001.jpg,Perempuan,27
43550,"CAROL DANIEL KADANG, SE, MM.",JAKARTA TIMUR,Persatuan Indonesia,1,CAROL DANIEL.jpg,Laki-Laki,27
45612,"DAENG MUHAMMAD, SE.,MSi",BEKASI,PARTAI AMANAT NASIONAL,1,PAS FOTO 4X6 DAENG MUHAMMAD.jpg,Laki-Laki,27
52099,H. SYAIFUL HUDA,KOTA BANDUNG,Partai Kebangkitan Bangsa,1,3 FOTO ok.jpg,Laki-Laki,27
61657,"HABIB. MUANNAS, SH",JAKARTA BARAT,Partai Solidaritas Indonesia,1,FOTO - MUANNAS.jpg,Laki-Laki,27
83818,"ANGGA BUSRA LESMANA, S.H.",KOTA BEKASI,Partai Keadilan dan Persatuan Indonesia,1,Screenshot_20180809-155139_Drive.jpg,Laki-Laki,27
102076,"SAAN MUSTOPA, M.Si",KARAWANG,Partai NasDem,1,13. Pas Foto Berwarna.jpg,Laki-Laki,27
105041,Dra. HJ. WARDATUL ASRIAH,JAKARTA SELATAN,Partai Persatuan pembangunan,1,Wardatul - foto.jpg,Perempuan,27
113566,TUMIUR SURIATY S,JAKARTA SELATAN,Partai Hati Nurani Rakyat,1,Tumiur Suriaty S.PNG,Perempuan,27
137975,"HJ. VERA FEBYANTHY, M.Si",JAKARTA SELATAN,PARTAI DEMOKRAT,1,"HJ. VERA FEBYANTHY, M.Si.jpg",Perempuan,27
138802,drg. PUTIH SARI,JAKARTA TIMUR,PARTAI GERAKAN INDONESIA RAYA,1,PUTIH SARI.JPG,Perempuan,27
155529,"INDIRAYANI KOSTININGTYAS, SE",KOTA DEPOK,PARTAI BERKARYA,1,FOTO UNTUK SILON.JPG,Perempuan,27
177519,AHMAD SYAIKHU,KOTA BEKASI,Partai Keadilan Sejahtera,1,Ahmad Syaikhu jabar 7.jpg,Laki-Laki,27
204220,MUHAMMAD FAIZ ROZI,BEKASI,Partai Gerakan Perubahan Indonesia,1,FOTO.png,Laki-Laki,27
231682,"DEDI MULYADI, S.H",PURWAKARTA,Partai Golongan Karya,1,AFP_5593x.jpg,Laki-Laki,27
264717,"AZHAR AUNG, SH., S.Pi., M.Si",PURWAKARTA,Partai Bulan Bintang,1,FOTO AUNG.jpg,Laki-Laki,27
52650,ABDUL ROCHMAN,KOTA DEPOK,Partai Kebangkitan Bangsa,2,PAS PHOTO WARNA_Abdul Rochman_JABAR VII.jpg,Laki-Laki,27
52663,"FILIVHIENA ANDALUSIA FAISOL, SE",JAKARTA SELATAN,Partai Solidaritas Indonesia,2,IMG_5797 fix.jpg,Perempuan,27
58290,"DEWI NURANI, S.Psi",KOTA BEKASI,Partai NasDem,2,9. Poto Dewi Nurani.jpg,Perempuan,27
91021,OBON TABRONI,BEKASI,PARTAI GERAKAN INDONESIA RAYA,2,OBONN.jpg,Laki-Laki,27
109353,DANIEL LUMBAN TOBING,JAKARTA SELATAN,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,photo_3276041412670007_4x6.jpg,Laki-Laki,27
117838,Prof. DR. SANUSI UWES,KOTA BANDUNG,Partai Bulan Bintang,2,SKCK SANUSI.jpg,Laki-Laki,27
119299,FAIRRA TRI AGUSTINT,JAKARTA TIMUR,Partai Keadilan dan Persatuan Indonesia,2,IMG-20180811-WA0020.jpg,Perempuan,27
121316,DR. HJ. MEILINA KARTIKA KADIR,BEKASI,PARTAI AMANAT NASIONAL,2,_DSC1660 copy.jpg,Perempuan,27
170639,"DR. H. SADUDDIN, MM.",BEKASI,Partai Keadilan Sejahtera,2,Sa'adudin jabar 7.jpg,Laki-Laki,27
174762,NURCAHYO ANGGORO JATI,JAKARTA TIMUR,PARTAI DEMOKRAT,2,Nurcahyo Anggoro Jati.jpg,Laki-Laki,27
182234,HJ. SITI NURMILA,JAKARTA TIMUR,Partai Persatuan pembangunan,2,siti nurmila-foto.jpg,Perempuan,27
184659,"Dr. Ir. H. NASEP RACHMAT, MM., M.Si.",KOTA BANDUNG,PARTAI BERKARYA,2,foto silon.JPG,Laki-Laki,27
186366,"DENNY ADIN, SE",JAKARTA PUSAT,Persatuan Indonesia,2,DENNY ADIN.jpg,Laki-Laki,27
234658,PUTERI KOMARUDIN,JAKARTA SELATAN,Partai Golongan Karya,2,PUTERI KOMARUDIN_3174070260370037_PASFOTO4x6.jpg,Perempuan,27
259197,MEGA KHARISMA KUSUMAWARNI,KOTA BEKASI,Partai Gerakan Perubahan Indonesia,2,FOTO-MEGAKAHRISMA.jpg,Perempuan,27
302848,HIPATOPIS WIRAWAN LABUT,MANGGARAI,Partai Hati Nurani Rakyat,2,13_2.PNG,Laki-Laki,27
15943,DR. POPI PUADAH,KOTA BEKASI,Partai Bulan Bintang,3,popy puada.jpg,Perempuan,27
